LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
193905.54872803573,2,1,2,23,0,0,0,0,0,0,97313,250697,211472,94326,90274,65857,2950,7545,7147,3305,4513,6237,0
211864.65421367614,2,6,2,35,0,0,0,0,0,0,35957,47995,49660,41835,54790,65715,3011,2310,646,1046,779,960,0
29328.31166886024,2,2,2,39,0,0,0,0,0,0,15013,30484,11240,25676,27624,67141,2906,3726,1675,4473,1845,2316,0
214778.1991316884,2,2,2,47,-1,-1,-1,-1,-1,-1,-833,676,986,-1202,12637,39046,1178,1658,871,2985,3536,1912,0
194723.07692971473,1,2,1,42,0,0,2,0,0,0,446452,362199,124487,222098,195839,125431,8561,2907,6433,3801,215,3051,0
21420.267451311083,1,2,1,28,1,2,2,2,2,2,12802,-12639,-2974,18578,38067,14020,-1002,335,1423,31686,2384,235,1
130731.5958517693,1,2,2,26,-1,-1,-1,-1,-1,-1,-250,1797,22,985,1873,712,1050,-416,195,404,5715,2767,0
222258.13007625478,2,2,2,41,-2,-2,-2,-2,-2,-2,147,1253,919,1827,1006,11008,-536,1115,71725,32885,9804,26745,0
19697.05598792348,2,2,0,45,2,2,2,2,0,3,17806,10118,7110,14693,3666,10711,774,6009,335,369,257,2661,0
67350.21247853673,1,2,1,44,1,2,2,2,2,2,33277,50777,79747,47639,45760,63164,991,637,2184,3951,2330,2553,1
490256.0852907679,1,1,2,35,0,-1,0,0,0,0,162182,304131,162931,191439,226729,166823,19994,13132,6509,14432,4554,9516,0
204804.42575515938,1,1,1,42,-2,-1,-2,-2,-2,2,38691,30579,69094,19,50294,5987,730,33573,326,84,-113,15213,0
208289.8126813686,1,1,2,43,0,0,0,0,0,0,26576,97826,175022,105942,37012,93730,5502,3804,8397,4597,3826,366,0
19086.318514095787,1,2,2,25,1,2,2,0,0,0,17791,8580,-3523,17408,6342,7381,-523,-778,2240,500,2383,2138,0
23695.921918860015,1,3,1,42,0,-1,0,0,0,0,11597,7822,8033,13579,2905,7255,3352,942,4173,336,473,-141,0
483203.35436054214,1,1,2,28,0,0,0,0,0,0,417208,361452,403905,252017,429358,189867,22541,10678,8721,23999,16001,14988,0
346608.6428815366,2,6,2,44,0,0,0,0,0,0,320229,371480,232984,245911,498470,222515,18496,16036,132691,16883,4487,24374,0
136116.983443443,2,2,2,43,-1,-1,-1,-1,-1,-1,-3182,453,109,643,161,2204,110,47,937,-264,-70,300,0
153999.5465489448,1,2,1,47,1,2,-1,2,0,0,44038,114418,117867,61604,90007,48473,170,1754,2324,3035,3987,1721,1
205019.99838042504,2,2,2,27,-1,-1,-1,-1,-1,-1,1347,738,-63,2027,1478,10657,106,-237,1815,211,2208,2867,0
88818.59691977635,1,2,2,36,-2,-2,-2,-2,-2,-2,-521,-123,438,269,-539,542,55,-149,-186,-26,140,-143,0
392571.2929568753,2,1,2,42,-2,-2,-2,-2,-2,-2,130717,10326,244064,86945,91006,199723,19847,14158,7481,31366,5184,11388,0
205116.85989593074,2,2,1,26,-1,-1,-2,-1,-1,-1,970,971,1051,9163,68,153,226,20986,143684,290,491,14742,0
208983.72899511803,1,2,1,41,1,2,2,-2,3,2,2056,-2852,431,3926,10017,12516,-1323,88,669,536,9041,8474,1
186136.4295042916,1,6,1,25,0,0,0,0,0,0,273917,441318,153164,281348,373659,182346,7335,12139,8356,8671,12001,28119,0
204062.43558629506,1,2,1,64,0,0,2,2,-1,0,24045,11981,15278,10786,9078,-410,5177,8936,4055,7590,4954,1762,0
508758.5001674692,1,1,2,48,-2,-1,-2,-1,-1,-1,24464,9158,14777,9448,15273,2037,18037,20911,20898,27355,11822,13397,0
201288.38584192228,1,2,1,45,0,0,0,0,0,0,94949,66123,68614,64501,48185,50559,6523,1708,7809,2644,3874,2143,1
352672.1984716339,2,1,2,39,-2,-2,-2,-2,-2,-2,-2237,8303,11921,5041,3565,3196,2020,1078,119,6036,6245,12888,0
25236.18739608058,2,3,1,51,-1,-1,0,0,0,0,15566,842,-829,374,1958,-567,111,-20,581,92,168,122,0
28424.192778231125,2,2,1,44,2,0,2,2,2,2,32789,8111,34273,9667,229,14516,-178,742,754,31,41,-53,1
129878.35233463964,2,1,2,23,0,0,-1,-1,0,0,5445,14766,-1468,9707,3751,2701,1527,731,773,457,653,535,0
231619.58356066362,2,2,2,40,0,0,0,0,0,0,53205,50735,48534,25266,18108,-2940,33382,4087,18928,1307,7949,40625,0
185384.234706699,1,2,1,47,0,0,0,0,0,0,76283,51342,117694,9489,-487,1542,3831,539,2709,884,1002,118,0
214287.70986210584,2,2,2,47,-1,-1,-1,-1,-1,0,-3835,6055,8041,3530,11316,5727,3398,7989,1571,8648,720,2275,0
383228.4058877467,2,1,1,45,-2,-2,-2,-2,-2,2,82693,14154,31005,8543,25343,15892,7193,6033,286,-138,11831,68937,0
204439.6493519627,2,1,2,44,0,0,0,-1,-1,-1,24446,24470,105582,64949,3900,3642,6677,2794,3000,3482,2957,4094,0
243807.28257648766,1,2,2,29,1,2,2,2,0,0,150665,251520,144812,337549,196840,114823,5922,1696,8265,5232,384,2884,0
203187.16917885825,1,1,1,25,-1,-1,0,0,0,0,204632,462874,269321,275826,304980,180440,18890,28008,11428,8991,13553,36558,0
380206.6713542385,2,2,2,32,-2,-2,-2,-2,-2,-2,9353,483,985,620,15432,18022,-34,7747,523,12982,6235,19355,0
187180.40075442876,2,2,2,40,1,-2,-2,-2,-2,-2,51,607,-603,250,887,952,-49,-271,108,-30,1143,175,0
495072.3536119704,1,1,2,30,1,-1,-1,0,0,0,380828,268125,285616,253674,318172,359840,63848,31463,42462,132715,24473,132047,0
84745.15322343618,1,2,2,32,0,0,0,0,2,0,134629,38578,23664,7664,52058,10324,3592,1707,2806,3641,2545,1957,1
203274.61516817258,2,3,1,23,-1,-1,-1,-1,-1,-1,676,12276,674,215,18,1874,14217,1342,1076,38,22885,73,0
213174.1137067441,2,2,2,40,1,2,2,2,2,2,100661,350927,81307,159569,177874,166135,-44,4525,193,2597,14867,9834,1
99837.5946237865,2,3,1,41,2,0,0,0,3,2,38338,37482,18041,35975,29652,8948,208,1303,1283,23993,201,35,1
195835.5214032311,2,2,2,30,0,0,0,0,0,0,168192,171995,149835,100882,122443,284481,4083,4731,747,7577,4305,4652,0
28385.802060239912,1,2,1,43,1,2,-1,0,0,0,45060,36491,50479,17720,11937,11249,-160,2798,864,3961,659,2206,1
24943.792960132214,1,2,2,49,0,0,2,0,0,0,30722,39302,17630,26473,18126,8501,3534,2011,2944,2699,592,17914,0
27097.360914448192,1,2,2,24,0,0,0,0,0,0,21447,21996,33936,26517,16623,26882,1000,1929,1740,1296,371,1858,0
276294.9987062795,1,2,3,46,-1,-1,-1,-1,0,0,23277,750,6673,4458,-4079,8888,1026,845,22755,261,-521,3237,0
132519.18776284196,2,1,1,35,1,2,2,2,2,2,145800,100797,148055,142095,96495,127731,5077,13669,5001,3557,5901,6049,1
212900.3881043477,2,2,2,28,-1,-1,-1,-1,-1,-1,-3401,11434,1139,2568,3744,12191,20413,28030,40562,400,3076,70707,0
88882.98956682767,1,2,2,22,0,0,0,0,0,2,87795,47464,21344,56887,28276,29428,1601,1378,1445,1510,1995,247,0
217859.70364329565,2,3,1,49,0,0,2,0,2,2,84423,92048,67348,34656,18907,696,4791,2754,1488,1228,1737,759,0
30745.329315560324,2,3,1,54,0,0,0,0,0,0,28871,29333,44970,26244,32686,6938,258,2542,2052,79,2379,-41,0
45342.46769726247,2,2,1,37,-2,-2,2,2,2,2,5267,5975,12261,9627,16372,33739,878,7140,-278,614,721,19728,0
322109.1392840008,2,1,2,28,0,0,0,0,0,0,231742,176206,226707,211319,244851,74840,185419,7926,11192,8298,42831,10308,0
376953.51539045095,2,2,2,34,-2,-2,-2,-2,-2,-2,19304,4661,63802,3176,144343,6639,3380,9415,232,3174,10716,55892,0
198449.8993341195,2,2,2,27,-2,-2,-2,-2,-2,-2,-606,386,861,-702,780,1600,267,-496,96,-186,-52,116,0
88511.5874735057,2,2,1,52,2,2,2,2,0,2,18472,66281,25904,30913,22325,26553,501,-202,1242,2036,2050,2045,1
29920.405527117215,1,2,1,53,0,0,0,-1,-1,-1,107,591,-684,1675,1076,-637,2101,-197,389,671,-83,174,0
217509.89929311248,2,1,2,40,0,0,0,0,0,0,70506,48854,50753,9649,25311,1942,4320,5745,4695,-102,1105,1922,0
500859.6163163026,2,1,2,44,-1,-1,-1,0,0,-1,10127,37579,69900,82131,33545,3150,16461,22561,101698,15532,12712,33577,0
206477.75570541504,1,2,3,52,-1,-1,-1,-1,-1,-1,1791,84637,20038,77425,1413,1144,4763,11376,3622,77575,1252,735,0
27157.03733840624,1,2,1,51,0,0,0,2,0,3,19501,11281,14971,18333,14268,12241,115,265,4,436,360,-74,1
148073.5651794228,2,3,1,51,-1,-1,-1,-1,-1,-1,2460,1054,-125,339,2750,773,498,993,198,1608,3427,59,0
362901.84700206225,2,3,2,37,0,0,0,0,0,0,87232,41110,37172,25151,19360,15819,3152,870,267,679,539,44555,0
194187.55178446378,2,1,1,44,0,0,0,0,0,0,186299,208296,263241,203337,232260,181782,10711,14945,11247,17209,14450,168542,0
202607.50397769362,2,1,2,33,0,0,0,0,0,0,88322,116198,104136,101607,81606,117439,5805,1525,3460,6114,26100,28256,0
188279.0416366553,1,2,2,40,0,0,0,0,0,0,268069,274751,184664,223373,229970,152291,6233,12211,8848,8094,5491,9308,0
51011.314069367254,1,2,1,39,1,2,2,2,3,3,32189,27171,76640,11634,19378,4829,222,549,12156,186,3432,1896,0
48771.31015377832,1,2,1,37,-2,-2,-2,-2,-2,-2,6800,4418,-863,-1963,171,-214,-203,1227,253,-147,-52,-48,0
81661.3045257829,2,3,1,47,2,0,2,2,2,2,127303,60320,64666,147090,41616,87980,2178,344,3675,346,2081,164,0
650104.8370284915,2,2,2,37,-1,-1,-1,-1,-1,-1,3051,32345,10568,38870,21964,17337,22377,19025,647,4697,9477,277,0
27358.726724813725,1,3,1,45,-1,-1,-1,0,0,-2,10885,4917,19174,6956,-668,-1023,9525,886,908,447,316,224,0
150383.69591719564,2,2,1,45,-2,-2,-2,-2,-2,-2,314,692,616,-31,373,1231,-97,-343,318,-219,-4,-129,0
84484.7484056903,1,3,1,49,0,0,0,0,0,0,50840,240022,35478,92157,16695,38258,4129,189,7334,2602,1415,1925,0
484282.3728816383,1,2,1,31,0,0,2,0,0,0,571935,586588,293467,434585,372265,521623,26354,15247,14016,10078,29147,17762,1
23948.714215914468,1,2,2,22,1,0,0,-1,-1,-1,7195,8963,61217,-353,-1193,15419,1134,629,2444,405,-17,413,1
324584.9648146261,1,1,2,29,0,0,0,0,0,0,533175,261200,254639,204103,344694,224357,10701,10589,9537,9310,6963,5353,0
30778.665725731065,2,3,1,45,0,0,0,0,0,0,34130,17773,28695,15974,14805,3651,1828,229,757,622,1792,1014,0
263205.0731622989,1,2,2,74,2,0,2,0,0,0,587397,668253,188881,272208,208864,137898,10522,1170,3815,6163,9014,12430,0
212311.45284940966,1,2,1,34,-2,-2,-2,-2,-2,-2,18924,12435,145298,15995,1111,14287,4124,17849,2922,15105,3000,23347,0
88289.75702276725,1,2,2,46,0,0,0,-1,0,0,2066,14552,-492,17042,3598,986,1294,319,689,455,-18,241,0
94127.04856072034,1,2,2,49,0,0,0,0,0,0,15065,76745,29129,69145,26703,18684,1973,1457,2671,2428,2245,1060,1
30493.2789142052,2,2,2,53,-1,-1,-1,0,0,0,9773,9260,14276,9021,40903,15909,5638,1042,26551,84,8923,102,1
190876.53491623898,2,1,2,25,0,0,0,0,0,0,128035,66674,72490,85949,77612,143372,6511,5595,7500,3980,5253,10718,0
156645.49504243318,1,2,2,43,-1,-1,-1,-1,-1,-1,2812,60,860,1254,4392,131,459,4794,1345,12297,3944,2948,1
20299.236730132885,1,2,2,40,1,-2,-2,-2,-2,-2,1683,-112,-539,1787,-932,-271,-369,-92,1728,-184,796,28,0
206224.36236853912,2,2,2,49,0,0,0,0,0,0,281942,178091,162446,220456,142016,94497,6424,8385,5597,9131,287,2301,0
200809.4818280702,2,1,1,61,-1,-1,-1,2,0,0,4868,1473,21385,89531,-940,9868,4475,4935,531,483,139,1878,1
93955.41329552914,2,3,1,29,0,0,0,0,0,0,85443,60125,76746,98488,73045,59404,3016,1482,9665,4156,3163,7217,0
212252.9334476942,2,6,1,53,-1,-1,-1,-1,-1,-1,1831,21523,53526,3343,77998,31040,24952,10496,203744,25500,33560,33333,0
29436.93920410819,1,2,2,43,-1,-1,-1,-1,-1,0,3089,16497,8189,11007,15931,11037,1574,18374,449,422,-1118,217,0
49400.883913342666,1,2,2,42,2,2,2,3,3,2,-1457,17410,-1561,-151,193,16452,-351,-478,754,-87,-149,-485,1
58451.89557455401,1,3,1,51,0,0,0,0,0,3,45303,35048,31309,9171,23267,6816,3265,833,1980,677,196,186,0
212696.9351418032,2,2,2,44,0,0,0,0,0,0,50464,34507,28956,47223,41372,12763,1267,1153,3148,12709,1760,1306,0
197917.5679284398,1,2,2,29,0,0,0,0,-1,0,520649,174416,117693,9611,184496,248069,7749,19880,5005,17668,15070,207518,0
26783.84943458213,1,1,2,26,-1,-1,-1,0,0,0,6265,1607,31717,11917,21028,961,2059,9821,26090,295,1442,147,1
33840.71907055536,1,3,0,38,0,0,0,0,0,0,18539,9293,11001,25534,20913,19329,1859,2177,4584,1577,-24,117,0
198995.47957437774,2,1,2,35,0,0,2,2,2,2,142593,132134,135453,92234,85723,163216,6439,2845,915,-21,7295,578,1
23981.10324519788,1,2,2,63,1,2,-1,0,0,0,28611,5574,2412,7391,12546,14887,-974,-212,3496,-330,3551,-29,1
46045.36302427766,1,2,1,38,2,2,2,3,2,2,6543,6048,5048,2192,24819,6348,1064,6148,686,2847,2728,15154,1
28348.643287523882,2,2,2,37,0,0,2,0,0,0,52774,11807,21291,15611,26208,15869,948,1257,113,14,572,1061,0
182932.57227668108,2,2,2,51,-2,-2,-2,-2,-2,-2,-143,592,657,238,-203,-747,-395,160,697,-264,-51,-161,0
395079.9921589774,2,2,2,41,-2,-2,-2,-2,-2,-2,9941,6439,1046,10231,15091,3446,13533,20919,5950,11607,14789,14310,0
97202.45907742463,2,1,1,43,2,2,0,2,2,2,136025,40255,74149,66705,38184,66821,-536,920,603,-110,2068,-223,1
221503.862804369,2,3,2,49,-1,0,0,-1,-1,-2,716,6008,39041,-607,-693,1011,9467,3554,195,3233,190,2926,0
109887.53386302307,2,3,1,38,0,0,0,0,0,0,55233,72636,91249,52021,37195,62979,66521,2944,130657,3203,28229,2082,0
150996.2067523499,2,2,1,41,2,2,2,2,-1,2,17522,29441,11897,19256,2710,6330,1242,8155,329,286,4361,151,1
91885.61189055117,2,3,2,49,-1,-1,-1,-1,0,0,28865,41016,31291,7358,5554,-219,10303,2917,1823,115,1303,124,0
17300.564337767577,2,3,1,39,2,-2,2,-2,3,2,-2516,4926,3637,-304,22845,26546,-41,486,1119,237,112,-92,1
94701.58387225693,1,3,1,50,0,0,0,0,0,0,54456,47493,17130,35136,21646,33704,2029,1114,2214,1610,5691,1385,0
26445.503464015932,2,2,2,43,-1,-1,-1,0,0,0,3796,25743,9693,4463,24131,10177,6221,3752,37865,5869,2208,2203,0
24862.13432959066,2,2,1,46,2,2,2,2,2,2,3961,18930,96746,43389,33189,14723,-247,212,-60,-214,11418,134,1
199442.81222825387,1,2,2,42,-1,-1,-1,-1,-1,-1,7886,1853,-33,5244,8270,583,1435,-147,7853,1982,11508,2231,1
197941.98344530497,1,1,2,37,0,0,-2,-2,-2,-2,90407,153875,109516,120,-408,180,6661,5049,671,167,2505,386,0
199738.63926889753,1,2,1,56,0,0,0,0,0,0,156415,326330,140642,73816,115030,149105,9954,811,10034,-140,8963,588,1
197148.32118842207,2,1,1,51,0,0,0,0,0,0,356245,385014,230189,252788,236367,202479,9432,12570,9587,9609,11883,9260,0
316958.82657675183,1,2,1,40,-2,-2,-2,-2,-2,-2,93,448,-304,279,884,555,-225,-827,327,54,-101,-273,1
9008.81589013065,1,2,1,46,1,2,2,-2,-1,3,295,-3639,-725,670,1399,93,-283,-333,255,42,2980,-34,1
188228.8764216755,2,6,1,28,0,0,0,0,0,0,161179,145947,126818,102400,56480,99839,6531,11414,5254,3642,4416,2747,0
188211.02604435754,2,1,1,27,0,0,0,0,0,0,195103,166760,214379,197973,131649,131606,104041,14640,5241,4693,5239,11163,1
25330.035209974474,2,2,2,28,-2,-2,-2,-2,-2,-2,809,269,-244,642,23,75,-253,225,498,-208,3413,311,0
494995.86376826506,1,1,2,45,-1,0,-1,0,0,0,20615,10198,68856,6854,22742,16903,18638,16161,11165,27368,1866,15621,0
148027.53264136525,2,2,2,35,-1,-1,-1,-1,-1,-2,-716,31414,-805,-1651,220,1604,1413,-45,-213,225,3689,-114,0
22526.83669964026,2,2,2,37,0,0,2,2,2,2,7415,2181,14650,10977,-622,10119,2020,8193,2955,16,132,119,0
132723.67748321974,2,2,2,27,-1,-1,-1,-1,-1,-1,-1010,236,-519,-501,1999,768,-178,-366,570,-62,3854,260,0
220213.7399527052,1,2,2,37,1,-1,-1,-1,-1,-1,20948,6909,18493,6596,4372,10588,19883,23084,18811,27192,11626,11768,0
58012.61196856973,2,1,2,23,-1,0,0,0,0,0,52681,49190,38970,34891,10062,8526,2458,2163,1579,230,2227,1812,0
201912.467958892,2,2,2,43,-1,-1,-1,-1,-1,-2,-1757,67,-915,648,17,-89,28,420,24,-229,4024,273,1
266114.0458622609,1,1,2,34,1,-2,2,0,0,0,100284,238126,63562,242866,148860,92406,1125,7621,4939,4387,3330,7530,0
186121.6705562729,2,2,1,28,-2,-2,-2,-2,-2,-1,275,610,327,236,111,1903,177,-450,874,-402,1312,634,1
351400.23906294187,2,3,2,45,0,0,0,0,0,0,142186,49232,90682,94974,51745,19072,4042,3088,3609,560,19376,4899,0
199886.9760288411,2,2,1,34,0,0,0,2,0,2,291284,252707,143221,133841,187527,174129,5121,6203,8157,11442,3626,12915,1
113875.00143944757,2,2,2,35,1,-2,-2,-2,-2,-2,742,-288,-157,-1523,494,807,-458,-351,208,-306,-85,-84,0
223932.91742942194,2,1,1,37,0,0,0,0,0,0,78879,53877,79455,12173,12268,4179,21058,14719,75866,24983,618,83170,0
507966.83650406747,1,2,2,43,1,-1,-1,-1,-1,0,32955,21254,14037,9371,2101,9743,489,17878,16170,54401,8584,7640,0
206704.73501869405,2,2,2,26,-1,-1,-1,-1,-1,-1,-906,515,-764,1460,253,533,300,565,801,-162,-253,619,0
103922.07745932449,2,2,1,38,0,0,0,0,0,0,95910,88655,66614,69150,56755,55704,2528,2229,29196,2955,1248,1214,0
23198.705111410974,2,1,1,37,0,0,2,2,2,2,7550,32451,28133,23540,994,11912,6823,1025,230,73,306,544,0
150657.73154822917,2,3,1,47,-1,0,0,0,-1,0,31217,48063,83698,24727,84134,3383,82490,5413,704,2951,3868,5414,0
15651.026316710995,1,2,1,34,1,2,2,2,2,3,27448,9469,46571,25337,8502,34304,-995,910,155,2065,2805,1502,1
388617.8234381782,2,1,2,40,-2,-2,-2,-2,0,-2,3212,35633,58910,5433,9647,41712,886,5296,6383,4731,2986,30268,0
26320.884303584815,1,2,2,37,1,-2,2,-1,0,-2,317,286,-363,-506,-367,366,595,-403,195,164,1555,4833,0
23781.04856469258,1,2,1,23,1,-2,2,2,0,0,2626,10755,-1451,8965,1237,20062,-414,2087,862,3555,1959,1884,1
24332.39617102152,2,1,2,40,0,0,0,0,0,0,16191,69636,39441,36902,25392,5202,4185,629,1581,1385,1592,2205,0
208558.57035964623,2,2,1,39,-1,-1,-1,-1,-1,-1,258,47,1570,987,-374,11337,106,54900,-106,5112,3014,149530,0
632900.688344019,2,1,1,39,-1,-2,-2,-2,-2,-2,12473,1705,19469,1197,2606,3069,781,29752,497,569,627,33399,0
204965.82202383192,2,1,1,37,0,0,0,0,0,2,184319,326734,266582,220690,186608,155422,2682,6071,9844,3017,8552,22809,0
132646.28555893208,2,1,2,22,0,0,-1,0,0,0,37223,60396,22079,37681,50205,36203,2980,2580,1806,6500,4106,504,0
325805.8620383336,2,1,1,45,0,0,0,0,0,0,302662,324474,129746,241501,317983,154104,7315,79792,11480,7631,13604,21537,0
272682.32860280137,1,3,1,59,1,2,0,0,0,0,173989,82279,106848,159714,76394,129719,2419,770,8599,2460,2670,3004,0
99249.48716436562,1,2,1,41,2,2,0,0,0,0,27400,8408,39837,20908,34834,12587,-981,1588,1484,1980,3013,21,1
194548.70842712294,2,3,2,50,0,0,0,0,0,0,165485,164659,146834,75115,62455,1384,5672,399,8609,261,725,3397,0
242841.62761002278,1,2,2,33,-2,-2,-2,-2,-2,-2,1605,-412,-382,1331,-189,-299,134,-55,-306,16,672,-74,0
195337.48675109007,2,1,1,31,0,0,0,0,0,0,200849,331866,176694,236645,139503,186181,9131,6709,8258,16714,173,189417,0
27304.49940101737,2,2,2,37,0,0,0,0,0,0,1763,13021,18986,1420,28172,-7656,3064,5914,3052,1634,348,1711,0
198166.92571267887,2,2,2,37,-2,-2,-2,-2,-2,-2,-1630,1138,-382,-309,989,443,481,371,-33,110,3179,12682,0
141145.10620375475,1,2,2,44,0,0,2,2,2,2,52017,31989,90092,36499,198792,139130,4663,5163,1926,1993,564,2866,0
25833.59441071447,1,2,1,53,1,2,5,-2,0,3,21579,7480,1573,6164,-826,3246,3,276,939,345,52,212,0
28765.565248616822,2,2,0,38,0,0,0,0,0,0,12759,30355,19199,39865,3156,11476,14311,4327,4127,3515,1981,2932,0
220930.3473665038,1,1,2,54,-2,-2,-2,-2,-1,-2,10796,26405,7453,41521,54934,51566,24308,10520,2511,7560,16547,25361,0
204938.5145567746,1,2,1,39,1,2,0,0,0,0,1597,37558,33409,46651,25785,6944,1279,652,2105,6155,4064,455,0
495919.3369335783,1,2,2,33,0,0,-1,0,0,0,420730,365769,386773,384257,294527,449234,79661,8727,7337,31740,2515,14367,0
182820.35311660313,2,2,2,29,0,0,0,0,0,0,201329,19662,80281,403392,34327,30551,2453,529,4597,2104,2714,1522,0
206237.90465386398,1,1,2,29,0,0,0,0,0,0,242770,57579,167762,180490,14776,102418,4093,9037,2899,4029,2515,2903,0
211853.06411894635,2,3,1,51,0,0,0,0,0,0,161893,49933,69915,243250,11363,-1578,14524,6132,9033,5069,498,1362,0
24099.094361365766,2,2,3,66,-1,-1,-1,-1,0,-1,1217,438,-862,705,-487,12068,-616,515,37568,259,4482,364,1
200078.07156961595,1,2,2,25,0,0,0,0,0,0,311406,50001,320764,162101,25204,71664,10797,6788,37176,606,2853,-384,0
101298.98097660289,1,2,1,49,2,2,0,3,2,2,54161,15409,20040,22480,17501,14073,-170,1953,835,114,176,-135,1
196442.19366464516,2,2,1,28,-2,-2,-2,-2,-2,-2,-795,719,-819,-1187,725,845,-422,-619,99,-326,32,-369,0
17266.184806548466,1,3,1,50,1,2,2,0,0,0,15992,14685,15840,15750,20561,9536,283,859,2119,1203,1692,159,0
107097.18197513759,2,3,1,22,0,0,0,0,0,0,40984,25878,72741,17363,13510,17039,664,1515,1624,346,3350,1742,0
192214.51961919182,2,1,2,53,0,0,0,0,0,0,142518,98901,212684,214925,101637,74123,4220,7515,7008,6288,2936,3429,0
94035.89311250232,2,3,2,28,0,0,0,0,0,0,77885,45615,95967,72826,20798,50096,3188,1590,3243,3879,2487,4499,0
55864.676968694,2,2,2,22,0,0,0,0,0,0,36948,29453,41658,21199,75815,18426,1781,3439,2275,1263,1926,-20,0
385970.2745561558,1,1,2,50,-1,0,0,0,0,0,37285,46324,88601,41253,19008,31779,46471,2262,33874,2660,2155,1379,0
126512.56273891618,2,3,1,51,-1,-1,-1,-1,-1,-1,95717,70854,85327,118748,-972,4136,1210,46525,644,-156,22924,67298,0
197537.7576345705,1,5,2,49,-1,-1,-1,2,0,0,157755,84857,99212,6947,96114,-1026,5417,15876,4861,80,1403,499,0
24824.22267459944,1,2,2,26,1,-2,-1,-1,-2,-1,114,-27,-1141,96,618,-255,-280,-63,526,-72,29,165,1
53355.40132576304,1,2,2,25,-1,-1,-1,-1,-1,-1,6924,7529,2594,3230,13423,188,396,602,3811,889,4410,4117,0
211384.62547811787,1,2,1,52,2,-1,-1,0,0,0,24106,14992,9562,16577,22428,73165,1622,3557,6630,3084,-99,3178,0
212375.09260372346,2,1,2,24,-1,-1,-1,-1,-1,0,29581,39199,33777,16778,47527,25255,67710,4332,694,1609,2889,5434,0
140893.17087936695,2,3,2,30,0,0,0,0,0,0,124595,75671,82614,80485,26877,50528,3649,263,1055,3206,490,1470,0
185791.9079588278,1,1,2,47,0,0,0,0,0,0,268699,149976,181847,143084,217083,119643,10212,13346,10889,4153,83936,39987,0
208527.70549357543,1,2,2,26,-1,-1,-1,-1,-1,-1,113,30137,-205,-152,3684,15477,81,641,1235,1486,4577,389,0
208329.65665637687,2,2,1,48,-1,-1,-1,-1,-1,-1,-1129,1306,3881,343,178,15822,180,10749,7534,4400,3190,3756,0
196420.40918085535,1,2,2,49,-1,-1,-1,-1,-1,-1,-631,725,332,2817,1531,1067,14,-190,2018,-140,4733,190,1
26923.92199871104,2,2,2,43,0,0,0,-1,0,3,14118,14617,12765,5104,6354,8961,-2069,1494,3822,541,14350,203,0
195915.88612187107,1,1,2,35,0,0,0,0,0,0,117906,343210,29503,131767,170749,69029,4871,5347,4473,5267,13740,3910,0
24670.69203797255,1,2,2,36,1,0,0,-1,0,0,14906,39593,8112,33125,7768,56821,2288,1013,3364,3418,5664,310,0
182976.96940443522,2,1,2,42,0,0,5,-1,-2,-2,14255,188755,-971,6970,-424,888,902,-393,4219,1,3672,229,0
322801.12053384533,2,1,2,35,0,0,0,0,0,0,306359,330894,140988,246168,237622,128427,6607,12452,11096,8413,12879,20535,0
186667.0879987673,2,2,2,35,0,0,0,0,0,0,187104,83810,188703,193867,66870,103543,5209,4215,7211,8635,4593,6023,0
16043.597679367904,1,2,1,36,2,2,2,2,2,2,1780,-8190,30365,6943,23848,2533,348,82,383,1289,5224,-209,1
54966.89155420946,2,3,2,52,-1,-1,-1,-1,0,-1,30414,35465,30569,5361,-695,18245,2723,624,409,635,1348,56,0
28734.29431470713,2,2,2,24,-1,0,0,0,0,0,36006,30846,14650,19873,19660,15179,41668,2709,25581,260,742,1248,0
127180.74468870663,1,2,2,40,1,-2,-2,-2,-2,-2,3202,-288,267,-1094,-516,1293,-414,-167,-32,-228,-161,-92,0
361741.49538985646,2,2,2,48,0,0,0,0,0,0,316733,431991,236130,142135,442432,294649,60251,10207,97267,10403,3250,10376,0
59469.17163704005,2,3,2,55,0,0,0,0,0,0,29745,58311,58103,31715,24841,12008,22978,436,1977,1855,2303,70722,0
115813.84439989353,1,2,2,47,1,-1,-1,-1,-1,3,1450,-8,-518,425,2926,611,-754,-196,80,-95,150,151,0
16618.788147377214,1,2,0,25,1,2,2,0,0,-1,-1062,-320,-2612,584,-1117,1076,-247,-547,-358,-176,380,381,0
101236.42652065409,2,1,1,46,2,0,2,0,0,2,189098,32852,98436,113835,155401,74693,258,3808,613,4684,8902,20761,1
174197.0751573832,2,1,2,28,0,0,0,0,0,0,240010,153485,140315,369631,178090,88318,5385,1363,5762,6924,78419,14537,0
331497.72160401475,2,1,2,26,0,0,0,0,0,0,217377,90715,79903,191017,55941,78779,5998,44139,4957,2845,1563,3085,0
208109.7317400437,2,2,2,27,-1,-1,-1,-1,-1,-1,2946,918,743,3687,1982,6159,89,4079,3229,11905,7921,3478,0
