LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
136259.34904683346,2,3,2,44,-1,-2,2,0,0,0,182416,192666,34062,138713,42260,139593,37138,30526,10781,31862,14654,32357,0
186797.95804491287,1,1,2,28,1,2,2,0,0,0,129438,102616,172226,90193,124081,124087,-704,19892,1556,3885,5019,3183,1
130512.88822178039,2,3,1,39,0,0,0,0,0,0,249936,495080,191692,205883,111481,160591,4379,821,11571,13924,424,23573,0
122393.34877033773,2,1,2,27,0,0,0,0,0,0,167610,103487,161427,118091,71028,88258,2972,1978,4306,4678,2213,1827,1
313729.66638025234,2,1,2,45,0,0,0,0,0,0,50528,28758,66527,98825,40453,19108,2360,830,447,284,1806,4442,0
139050.04662451122,2,2,2,31,-1,-1,-1,-1,-1,-1,7152,12880,4682,23547,68283,12154,82580,2250,12915,653,7411,7441,0
65265.416870127185,1,1,2,32,0,0,0,0,0,0,50017,29075,54848,64316,128092,16956,1871,1812,938,5500,270,165,1
90354.56922300128,2,2,2,27,0,2,2,0,0,2,28936,131165,101960,48843,136359,73320,22555,2410,2578,2988,12,4431,0
479730.25609944185,1,2,1,43,2,2,0,0,0,0,203351,228039,257318,183942,129960,336082,10404,9777,9213,10172,7502,39896,0
125943.65947342938,1,3,2,32,0,0,0,0,0,0,67235,42283,93442,41131,75162,26000,4686,2532,2727,1398,1378,2186,0
249555.94021345887,2,2,3,33,0,-2,-2,-2,-1,-2,-997,28817,773,-560,-597,-1323,705,10520,2414,-23,-178,2315,0
51974.21768411813,1,1,1,28,-2,-2,-2,-2,-2,-2,-2745,-729,-1195,-1971,5,778,-595,-184,-376,259,-175,-38,0
156094.75810919504,2,1,2,24,-2,-2,-2,-2,-2,-2,514,3032,1622,-88,-121,771,515,525,-175,167,89,238,1
203669.6884436893,2,2,2,25,0,0,0,0,0,2,101297,216618,163409,146076,155252,216086,6980,16618,387,11970,7706,959,0
79975.90045690314,1,1,2,40,0,0,0,0,0,0,43077,55976,45488,24450,13201,10136,56627,2949,-211,5915,4706,1863,0
487535.04741404206,1,1,2,26,-2,-2,-2,-2,-2,-2,542,-811,-880,-1018,165,-380,-274,-48,-143,58,-95,-213,0
143978.84757771905,2,1,2,31,-1,-1,0,0,0,-2,8282,-1458,8960,6804,10804,-1984,-103,58,1065,1889,100,-177,0
142898.42903750675,2,3,2,26,0,0,0,0,0,0,24041,37831,59812,34959,17491,29062,1876,3106,726,250,-388,1099,0
217402.79702920478,2,3,2,35,-1,0,0,0,0,0,99,123276,43845,788,52724,28688,3746,1618,3551,4007,3566,1175,0
140144.22778539816,2,3,2,41,-1,-1,-1,0,0,0,14630,7566,12364,17433,10651,17308,3606,888,155,-77,-19,307,0
50127.70127036398,2,2,2,25,-2,-2,-2,-2,-2,-2,-3165,13125,2399,9222,761,-2243,18170,1537,2299,-139,424,-196,0
46971.98923732315,2,2,1,42,1,-2,-2,-2,-2,-2,1599,-70,297,-697,-248,530,-417,205,521,926,48,96,1
381861.767484507,2,2,1,22,0,0,0,0,0,0,76912,142185,194140,226249,177156,109797,11333,7374,18161,9549,9495,9406,0
372066.2622413114,2,2,1,36,0,0,0,0,0,0,153492,185798,132273,163622,145549,129976,10772,15006,20523,7262,14948,9224,0
331713.2809316133,2,1,2,36,0,0,0,0,0,0,216173,139514,65246,176024,68761,89280,48080,9058,562,42132,19838,16676,0
24938.781874225555,1,3,1,24,2,2,2,3,2,2,10132,11356,10791,10186,11658,13871,-535,-213,135,526,13,-105,0
21569.79692188891,1,3,1,26,2,0,0,0,0,0,10081,2894,22428,28616,27034,18522,990,426,1531,5538,607,247,0
362456.3156573905,2,2,2,26,0,0,0,0,0,0,204878,247024,298490,233487,279775,252029,9646,15988,9826,19760,7714,6206,0
144205.2102289158,2,1,3,34,-2,-2,-1,-1,-2,0,-424,2895,2650,-125,27894,-615,2091,875,7959,2828,4197,261,1
278657.9649350268,2,1,2,35,-2,-2,-2,-2,-2,-2,6270,7751,4998,5128,76,-577,2982,653,-405,2401,-45,159,0
77548.58642650263,2,1,3,39,1,2,2,2,2,2,7268,50034,120715,65758,31646,22460,1634,-303,-1733,2842,2137,717,1
49710.09289365007,2,1,1,50,3,3,0,3,4,3,34536,23786,-227,22808,29504,-861,-25,-660,276,1316,433,-90,1
121058.07924613383,2,2,1,45,0,0,0,0,0,0,98605,179224,69423,59919,56358,92708,4087,1079,1480,4076,2844,1083,0
346866.18884267565,2,1,2,30,0,0,0,0,0,0,187750,137175,180605,154471,139711,130020,4423,5009,4343,3629,4754,570,0
124959.97077897465,1,3,3,45,0,0,0,0,0,0,38171,30400,34993,32951,15536,39491,1726,1299,-1408,1537,372,1383,0
325055.3586611163,2,1,2,32,0,0,0,0,-1,-2,842,1149,31816,42,1027,1834,1506,-68,1187,2795,-71,1086,0
147102.4557896361,2,3,2,54,0,0,0,0,0,-1,18123,27931,14715,9039,-1388,12850,19535,4602,93,487,1689,388,0
361219.91454596084,2,1,2,37,0,0,0,0,0,0,70569,158098,16078,140490,112407,-952,17869,45481,12404,33219,73625,173326,0
332400.6298859847,2,3,2,33,0,0,0,0,0,0,86378,203529,140980,190792,77112,64054,7121,17494,18820,8056,68577,595,0
48300.52565032306,1,2,1,34,1,3,2,3,2,2,22188,27228,581,24606,26248,38470,-165,1892,499,279,-105,269,0
476351.7522681856,2,1,2,42,0,0,0,0,0,0,95599,152201,12314,9779,95363,1132,1826,12267,229,392,86,294,1
355827.3919141083,2,2,2,28,0,0,0,0,0,0,295724,180673,265865,227869,175357,150697,9402,13300,15622,6556,8129,12752,0
48939.40853666407,1,2,2,36,-2,-2,0,0,0,0,13563,37210,49587,38908,39700,45795,3364,1459,1843,952,1684,1181,0
14034.377033041894,2,3,3,43,1,2,0,0,0,0,895,6082,10663,12927,8483,7856,-2215,1818,1238,212,1064,480,0
48605.821792761824,2,1,2,33,0,0,0,-1,0,0,7634,56355,11707,19315,35524,33697,4285,4291,17763,-144,1873,6885,0
74216.48999824833,2,1,2,26,0,0,0,0,0,0,71565,105861,23479,26978,43611,35258,6147,2664,957,2510,-333,1673,0
80149.40033802667,2,2,2,31,0,0,0,0,0,-2,-183,61474,45139,45347,36526,48204,2882,3563,62,1869,17252,1715,0
31336.91078889493,2,3,2,46,2,0,0,0,0,2,13559,43842,10628,11057,25247,17318,4301,1248,179,2159,359,644,0
340509.91468773235,2,2,2,34,0,0,0,-1,-1,-2,3586,18930,11376,14052,18768,-3041,8556,18985,18502,12751,10432,11568,0
486888.5209719351,2,2,2,30,-1,-1,-1,-1,-1,-1,7656,1152,16330,12320,11793,7938,68940,32129,7982,2639,5427,48281,0
132155.2040441276,2,1,2,27,0,0,0,0,0,0,150651,93380,70513,97094,25753,40237,6835,3690,3806,2856,1456,2554,0
67045.70073382699,2,1,2,23,1,2,0,0,0,0,22622,28188,37695,65934,22053,38149,3500,586,209,569,1731,2898,1
131834.7501525676,2,1,2,41,1,3,0,0,0,-2,-2695,2664,7501,10620,-231,-5,2720,2164,359,1231,75,115,0
119000.58775523049,2,2,2,22,1,2,2,2,2,2,7007,16561,15636,13468,6439,9703,-1,625,354,-178,67,140,1
493673.12607280747,1,3,2,40,0,0,0,-1,0,-1,46440,16378,18494,12150,9853,6613,44781,7345,4082,735,18463,16071,0
109482.78267565861,1,2,1,32,1,2,2,-2,0,2,1495,2072,-7,-225,28301,395,-329,1762,280,328,433,-125,1
15384.134620884375,1,1,2,38,0,0,0,0,0,2,4945,12360,17313,42604,28124,17416,1881,3380,296,349,406,148,0
51833.423441898114,1,2,2,52,2,2,2,3,3,2,-2216,657,21416,12150,15071,-1124,-866,1619,-404,1344,8,704,1
119443.96377289704,1,3,1,46,0,0,0,0,0,0,50645,35990,83847,76522,30540,55338,4082,750,729,2139,2882,2533,0
454602.2503993602,1,3,2,43,0,0,0,0,0,-1,13923,22878,11759,12742,-657,5977,386,10896,353,673,17862,-175,0
124605.56131778655,1,2,3,21,1,2,2,2,0,0,4422,19522,21504,14866,46614,14161,10,477,397,202,121,28,1
105253.75740729697,1,3,1,57,1,2,2,3,0,0,39033,28125,46626,37560,44837,54132,-925,-79,2042,1982,-267,-130,0
135869.36681143558,1,4,3,34,1,2,-2,3,2,0,12556,1125,13520,7326,16749,6047,-635,288,660,2913,-67,113,1
46615.220237880916,2,1,2,29,0,0,0,0,0,0,40440,71981,39098,54635,36674,15939,24756,4179,1403,1478,550,1826,0
50747.092684752955,2,1,2,24,1,-2,-1,-1,-1,2,1572,3118,1260,-354,6995,1306,-55,334,106,2449,-65,-87,1
367717.3088412558,2,2,2,26,0,0,0,0,0,0,295091,398386,502907,270014,427226,308867,18367,14890,10096,19396,7481,152226,0
352365.4181487885,2,3,1,48,0,0,0,0,0,-1,233842,102091,109515,136855,107703,96019,58067,6460,41369,22051,27675,300881,0
341876.31604669255,2,1,2,30,0,0,0,0,0,0,116544,164035,135221,103376,69574,94601,3184,3511,5389,4508,96241,3657,0
120771.59958033181,2,3,1,46,-1,0,0,0,0,0,31777,69794,94851,28885,58452,56225,1548,3215,-226,2535,489,1742,0
124091.40522706845,2,1,2,26,0,0,0,0,0,0,85855,149498,144292,200824,79725,130019,7117,4423,4143,8714,4238,8468,0
120990.46568544363,1,2,1,48,1,2,-1,2,3,-2,10633,900,1997,7766,7632,-493,2001,627,282,136,25,-94,1
124702.24758828728,2,2,2,23,0,0,0,0,0,0,120060,60785,50909,55919,50424,67746,3635,14744,2280,3411,2032,-237,0
361226.551123652,2,1,1,36,-1,-2,-1,-1,-1,-1,16199,10627,2487,32166,42825,437,34472,4411,19710,31544,31516,77910,0
289851.38132468145,2,2,2,21,-2,-2,-2,-2,-2,-2,2678,-440,-1143,-647,-316,-2933,-438,42,-105,151,-102,12077,0
123608.01573591793,1,3,1,45,0,0,0,0,0,0,192201,119153,111819,28576,43624,104547,3610,1284,782,5367,388,178,0
121920.65634998298,1,3,1,42,1,2,2,0,0,0,-2779,15191,2713,25229,19336,17783,-1196,894,1587,257,2439,512,1
347061.06705008994,2,2,2,43,0,0,0,0,0,0,65294,23193,52782,-985,1588,9851,2802,7229,1008,1553,1788,1619,0
160973.6465001689,2,1,2,23,-1,-1,-1,-1,-1,-2,2983,299,-164,80,494,1364,-634,301,153,368,16826,1765,0
363503.7421558082,2,3,2,45,0,0,0,-1,0,-1,202011,33025,273478,155412,80553,128734,60848,23248,18869,16652,5427,352206,0
110026.75900035187,2,2,1,41,0,0,0,0,0,0,26574,28808,4500,34127,3193,1069,1949,835,1782,13631,-299,269,1
372488.0620105038,1,2,3,39,-2,-2,-2,2,0,0,-837,3176,96853,178337,125889,31559,53677,2770,6068,10124,9063,1170,0
297517.70433399116,2,1,2,44,-2,-2,-2,-2,-2,-2,5027,-1034,-14,33,351,430,-481,334,-27,-113,-172,14842,0
136056.03293939415,2,3,1,31,0,0,0,0,0,0,42875,67214,147075,72034,33357,45640,3703,6643,3565,7164,237,1740,0
252122.29107767157,2,1,2,33,1,-2,-2,-2,-2,-2,-1745,-173,-5,-1141,-395,421,-765,-323,-560,100,-188,114,1
344769.3613596909,1,3,2,29,0,0,0,0,0,0,14507,108624,22184,495523,47903,26715,63004,131754,33773,364,17287,64457,0
121638.99223484947,2,3,2,50,-1,-1,-1,-1,0,0,4428,1191,2096,38006,35154,32376,54348,4575,919,3746,25280,2640,0
131078.23401976773,1,3,2,46,0,0,0,0,0,0,-4154,23626,11679,93079,11971,33350,2937,22010,572,5007,378,151,0
48138.78103586866,2,1,2,27,0,0,0,0,-1,-1,99219,7728,28378,-980,31199,2388,378,5602,8,4619,5,1064,0
174344.00424316968,1,3,3,46,0,0,0,0,0,0,94188,124070,210166,168758,31983,22469,7817,967,1334,1631,90,64,0
479772.2494974032,2,1,2,28,0,0,0,0,0,0,314422,263903,482174,714726,417395,271582,10134,20097,8434,2380,39735,41481,0
248042.22328298286,2,5,2,53,-1,2,-1,-2,-2,-2,1529,-207,62,8209,8289,-216,1836,703,7677,73,1398,91,1
271407.9394098242,2,1,2,33,-2,-2,-2,0,0,0,5668,16413,18678,13561,31737,30134,30871,18176,25920,746,1237,1377,0
71524.02545051902,1,3,2,35,0,0,0,0,0,0,38348,79439,105713,40209,28818,-2015,5252,1894,3846,2583,1853,81,0
338089.3257713098,2,2,2,25,0,0,0,0,0,0,115860,325323,192518,78460,163735,80483,18281,8640,3324,7138,1510,1809,0
112558.35722732943,2,1,2,46,-1,0,-1,0,0,-1,12787,21971,15055,6015,11390,6393,1702,1105,4604,1481,2590,280,0
93376.55052951007,1,2,1,43,0,0,0,0,0,0,16365,49851,15427,64503,37172,17095,-1281,3437,-43,1799,1610,621,0
132921.8536145031,2,1,1,42,0,0,0,0,0,0,34136,60971,95468,56309,17170,37270,52236,2919,-286,592,569,-581,0
289406.6891627421,2,3,0,48,-1,-1,-1,0,0,0,1703,10013,686,1996,1212,9549,273,-117,-142,2073,1514,79,1
68276.91660432382,2,2,2,22,0,0,0,0,0,0,31137,41926,60010,10343,56176,21971,-2701,17517,-144,3063,1210,873,0
163374.01835509512,2,1,2,24,-2,-2,-2,-2,-2,-2,2431,-1200,-521,-448,316,133,4,579,474,162,2999,1711,0
132113.12217128012,2,4,2,34,-1,-1,-1,-1,-1,-1,13737,16305,7167,6881,9209,6131,34725,10001,14147,13852,759,16026,0
353944.8277125026,2,1,2,25,0,0,0,0,0,0,136901,320502,166018,276002,151105,315003,14692,9778,6837,18226,5018,991,0
701209.9583772148,2,1,2,35,1,3,2,2,3,2,18769,52784,14563,25207,23012,-95,3472,6469,-546,81,65,233,0
353053.0342745755,2,2,2,27,0,0,0,0,0,0,165205,215634,126980,306317,308457,99326,8982,3225,16240,2985,13161,7651,0
48508.99604593738,1,1,2,47,2,2,2,2,0,2,26646,37683,59629,29929,53690,8475,1517,1791,567,-5,36,-80,1
113791.05148566369,1,2,2,31,0,0,2,2,2,2,-293,23386,2774,4643,47980,12071,613,-139,-956,1181,1100,428,0
126057.02599813954,2,2,1,32,0,0,0,0,0,0,115988,56970,89657,61619,78375,52109,3924,9883,-47,3925,1846,2405,0
262037.62423425488,2,3,2,49,-1,0,0,-1,0,-1,3567,6648,44914,28257,63793,-1373,35399,2401,37813,13119,12875,210389,0
46244.95092348875,1,3,2,32,1,2,2,3,3,2,23526,360,9399,84046,31555,78933,31,857,248,16404,39,1028,1
38480.44519132066,1,3,2,51,0,0,0,0,0,2,15925,31007,17948,14468,35808,27996,147,1320,521,2388,109,1257,1
136476.66702940036,2,2,1,28,0,0,0,0,0,0,157418,153447,112915,240733,70984,93845,5560,7231,1981,453,105685,1381,0
342682.3804841935,2,2,2,25,0,0,0,0,0,0,215355,607694,400710,419622,365678,400759,15408,16398,11709,12801,17207,37986,0
356035.89619478484,2,3,2,27,0,0,0,0,0,0,194320,175145,131584,123850,114632,148489,45544,7763,10865,3022,5038,11595,0
116501.8252747082,1,1,2,26,-1,-1,-1,-1,0,0,11,1432,-1299,53936,90926,-365,1892,6793,3759,296,60,-73,1
344965.7671122248,2,2,2,28,0,0,0,0,0,0,72023,192271,76643,166624,104521,169907,9169,12383,11145,3058,4299,16231,0
50176.03618292861,1,2,1,39,-2,-2,0,-2,-2,-2,-1350,7859,2005,1329,9235,1722,1625,-1144,505,9957,30944,1274,0
358150.0927993894,2,2,3,46,0,0,0,0,0,0,21404,40528,20704,17786,78710,7437,45158,3436,30926,423,89671,46743,0
50423.39343306028,1,3,2,34,1,0,2,3,2,2,15796,14934,11967,20704,31123,21732,1311,1604,910,1796,1052,2506,1
50621.438577333865,2,1,2,23,1,-2,-2,-2,-2,-2,1230,-961,22,-1311,-511,75,-552,-287,-346,275,-11,243,0
164087.905427359,1,2,3,43,0,0,0,0,0,0,163819,215941,106127,126272,100296,96413,5988,10815,6497,6582,4996,5435,0
128859.80281879344,2,2,2,28,0,0,0,0,0,0,27935,27608,45420,13712,9053,914,2051,3560,632,10948,6408,7068,0
198997.88144626957,2,3,1,36,-2,-2,-1,0,0,0,210264,144526,150430,151189,94617,84768,53447,9111,156775,8699,7150,5244,0
132923.45032611873,1,3,2,33,-1,2,0,-1,0,0,3028,1065,41813,35725,10897,-304,464,1137,811,627,7643,660,0
342561.6388683956,1,3,2,29,0,0,0,0,0,0,93607,126980,111767,110106,100617,164424,5840,6525,6625,5713,4943,2340,0
128795.08217662032,2,1,2,34,-1,-2,-1,-1,0,-1,-223,-62,438,3411,3396,-36,279,-12,209,257,256,1592,0
286477.8168260728,2,1,3,32,-2,-2,-1,-1,-2,0,2411,1547,8183,9040,9267,-5979,17692,5500,4732,153,7732,5886,0
482319.82012639195,2,3,2,50,0,0,0,0,0,0,267782,395449,543508,688840,366418,270858,6510,23019,13996,11147,20165,22884,0
132150.8071069913,2,3,3,37,0,0,0,0,0,0,75475,69790,91239,34577,38049,44700,8334,1958,2103,2138,1588,61,0
121844.69892456726,1,2,1,33,0,0,0,0,0,0,2063,9052,5403,17130,22791,21525,1244,-360,666,377,3175,1661,0
164423.40473778037,2,2,2,23,-1,-2,-1,-1,-1,-1,864,4690,3460,879,10484,455,1342,-530,696,7629,3114,15445,0
108012.13951533803,1,2,3,45,1,2,2,0,0,0,1111,1672,74541,50982,85293,47817,-909,7500,4268,7977,2262,3248,0
131239.00254680502,2,3,2,39,-1,2,0,0,0,0,48353,21748,41498,27656,23331,33002,3989,1223,4165,388,3094,1419,1
129655.12816364807,2,1,2,35,-1,-1,-2,-2,-1,-2,3061,-1371,-1758,-382,-966,-958,-368,-317,315,1004,588,-79,0
122432.33664066784,2,3,2,49,0,0,0,0,0,0,136835,75988,107846,135099,121120,105076,3430,660,6084,7560,7280,3415,0
147014.85604911842,2,3,2,24,1,2,0,0,0,0,50945,30850,114106,63030,15032,38183,820,915,3414,614,767,3099,0
140502.58112874444,2,2,2,44,-1,-1,-1,-1,-1,-1,14748,-7164,-9,-1245,-51,191,35778,1253,11393,29896,59,557,0
283757.5714549223,2,2,2,34,-2,-2,-2,-2,-2,-2,-113,3340,19326,8643,10548,-8990,46577,111471,6739,6026,6774,1917,0
169057.833291294,1,3,2,34,0,0,0,0,0,0,47960,117673,147998,26724,20308,31437,2875,39005,99,159,-29,454,0
111568.34220389524,1,1,2,27,-1,0,0,0,0,0,35028,53535,29242,19312,27737,65719,1649,1480,3400,1513,1863,6415,0
125073.01658384394,1,3,3,25,1,2,2,2,0,0,-920,16481,36000,22264,38867,17983,-1407,830,673,3444,1756,505,1
260987.00430302465,2,2,1,47,-2,0,-2,-2,-1,-2,1142,-3064,12883,6343,9555,3960,6129,8654,2164,7518,279,438,0
129698.40607515894,1,3,2,47,-1,-1,-1,0,0,0,13501,7917,17566,9363,17134,-387,7944,19319,2,12010,-155,181,1
114581.51941849658,1,2,3,24,1,2,2,2,0,0,-4069,13017,32208,72482,37029,21276,-690,646,197,61293,3944,104,1
363124.4845513029,2,4,1,40,0,0,0,2,0,0,185050,364699,553834,237539,473921,280259,8245,19257,12392,8016,8108,11179,0
130409.22904587202,2,1,2,23,2,2,2,0,0,0,23802,164163,67732,75155,86072,23952,1886,987,3235,2786,1877,2788,0
364909.12538031896,2,2,2,28,0,0,0,0,0,0,245969,622961,482710,458786,489331,337439,24449,24281,10067,-677,10281,41968,0
47103.078573427105,1,2,2,34,0,0,0,0,0,0,35499,37262,24335,30703,33032,28979,6879,1262,30349,1860,2113,768,0
186219.64555765237,1,3,1,28,0,0,0,0,0,0,28490,60887,31798,18221,31692,17989,12430,1845,1482,-97,-18,2736,0
100227.86240915657,1,3,3,39,1,2,-1,0,0,0,2545,1956,597,39031,24933,45,-941,-134,1006,107,1486,26,1
277617.1770535579,2,1,2,31,-2,-2,-2,-2,-2,-2,3372,8,-494,-123,319,454,-173,684,339,1628,95,27,0
48796.553697380245,2,2,2,39,0,0,0,0,0,0,35060,33110,53372,13146,23402,27440,1667,396,2497,1680,-11,938,0
112725.79366991515,2,2,3,29,1,2,0,0,0,0,74029,35373,74881,64424,56569,24827,872,5111,4908,3319,-110,205,0
189846.49226986317,1,3,2,50,0,0,0,0,0,0,27535,56022,47163,47364,33450,51783,7873,2320,982,98,607,1672,0
354163.8756631393,2,2,2,28,0,0,0,0,0,0,329744,340053,507291,259616,501873,162642,13024,9981,12481,9814,9947,22036,0
479152.68768044777,2,3,2,30,0,0,0,0,0,0,16495,11623,15294,23371,37306,10487,6224,4430,2485,-404,153979,5400,0
114203.7655571457,2,3,2,40,1,2,-1,-1,-1,-1,-1161,-918,6403,1656,6843,-286,-267,6486,-154,5243,121,-56,0
50642.85805600308,1,1,2,33,-1,-1,-1,-1,0,0,6627,-851,419,6150,6086,19803,98,701,806,440,-14,82,0
276383.1062094385,2,1,2,44,1,-2,-2,-2,-2,-2,1593,-762,690,-64,-131,15,188,683,27,175,67,-72,0
332185.7618271788,2,2,2,36,0,0,0,-1,-1,-2,11294,428,1948,-117,-21,-726,307,131,-91,1862,4699,-532,0
151132.00572971627,1,3,2,30,-1,2,-1,-1,0,0,-434,1406,48524,38104,25635,17842,1171,3283,1375,1158,2392,-378,0
115896.33070136307,2,1,2,36,0,-1,0,0,0,-1,2329,1611,13794,5290,6234,1017,11503,19919,14894,11921,-18,-114,0
131761.2812350959,2,1,2,33,-1,-1,-1,-1,0,0,1052,-3418,1518,2665,48027,1075,1391,1136,1553,2551,1686,2814,1
474575.56670094706,2,3,2,53,0,-1,0,0,0,0,12940,131560,15892,19799,98478,10489,20213,13185,28246,4325,1708,5429,0
481801.40416984644,1,3,3,54,0,0,0,0,0,0,12290,184729,13585,20160,200654,22627,738,10908,10171,10448,2084,9165,0
106409.25634019887,2,1,2,52,1,2,2,2,2,0,70390,1203,106005,125788,127830,138180,-1625,19033,4633,11477,1318,521,0
515678.63979818043,1,2,1,47,0,0,2,2,2,0,30654,60233,69985,32342,139596,15486,2804,11291,1668,2679,3093,490,0
128183.23290035174,1,2,3,34,-1,-1,-1,-1,0,0,13998,1629,6354,4215,9915,-225,14161,4987,554,4626,3187,708,0
80741.54546703162,2,1,2,28,0,0,0,0,0,0,75261,90254,5225,41059,58556,1943,2959,2883,1931,2095,882,3024,0
135195.60197742164,2,2,2,23,-1,-1,-1,-1,0,0,7110,14766,21979,9762,5628,3880,44766,297,4002,7717,794,1643,0
119346.90224526565,2,2,2,23,-1,0,0,0,0,-1,1560,356,556,9364,827,12944,958,634,2705,274,236,1642,0
107203.99712115678,1,3,3,52,1,2,2,0,0,0,2672,12637,15297,9656,121203,234088,3868,-44,8855,6100,3181,7364,0
145074.94001773416,2,1,1,23,3,3,2,-2,2,-2,6715,9881,2227,616,6738,505,316,7190,-538,249,81,73,1
16211.62419735062,1,2,2,24,0,0,0,0,0,0,37454,31587,13138,31581,478,19202,1719,1114,463,212,4931,2059,0
121571.61190169863,2,2,2,29,0,0,0,0,0,0,4600,19502,28080,11149,11738,-1195,1728,6060,1302,483,26,-343,0
137261.32595194998,1,2,2,23,2,2,2,0,0,0,16104,89626,55940,41900,38798,43440,42638,2507,2943,1359,32,3355,0
161916.18327381118,2,2,2,23,-1,-1,-2,-2,-2,-2,2600,-1274,633,320,388,10081,34456,83,-66,264,85,970,0
376730.9202178412,2,2,1,36,0,0,0,0,0,0,173051,174939,103559,186631,83477,65924,6365,6110,7030,9440,13888,5716,0
137256.25549554132,2,3,2,47,-1,-1,-1,-1,-1,-1,-1154,-3782,7827,793,4601,1116,9427,717,11863,15234,16729,12738,0
334085.51281501754,2,1,2,32,0,0,0,0,0,0,204254,171272,143083,184814,42548,2134,74288,7411,13378,35124,37612,25650,0
136047.11235977564,2,1,2,39,-1,-1,0,0,0,0,3088,63615,177182,108748,99435,65410,5274,8579,4665,2399,4332,923,0
53719.178997273906,2,1,2,33,-2,-2,-2,-2,-2,-2,-693,333,1220,-1027,-441,460,77,-421,141,189,16,30,0
134467.28432492178,1,2,2,21,-1,0,0,0,0,0,7678,6107,7661,12026,4434,136618,3439,11694,691,5968,4017,8327,0
16154.989485394028,2,3,2,50,2,2,0,0,0,2,-3325,11019,468,-641,985,9606,-510,521,-65,1606,-33,3,0
330314.1555436544,2,1,2,34,-2,-2,0,-2,-2,0,17645,54167,31406,63693,43853,23334,30474,73907,20778,3035,11472,10703,0
260006.0201425333,2,1,2,42,2,2,-2,0,-2,-2,-2179,22576,-720,131,-1059,-280,31422,738,-376,1365,106,1165,0
138253.36583146508,2,1,2,53,0,0,2,0,0,2,32210,42128,20031,24843,9952,26092,289,1079,492,567,1788,110,1
122373.25831088932,1,2,2,38,2,2,2,2,0,2,291366,12109,4506,193932,142095,129131,-429,12767,1162,12072,6092,589,0
325458.99077404896,2,1,2,28,0,0,0,0,0,0,298959,479296,401189,426118,150121,106647,5357,10420,9,5639,4414,268,0
156093.35724891056,1,3,2,38,-1,0,-1,-1,0,-1,12119,5756,4664,9442,13612,2207,-2694,868,-565,8719,15034,9020,0
371127.0477807559,1,3,2,60,0,0,0,0,-1,-1,11629,23066,16512,1151,762,244,266,5755,1370,370,631,-18,0
129465.99109456333,2,2,2,26,-1,-1,-2,-1,-1,-2,1317,960,245,-98,-322,-1158,179,335,-131,1965,-70,217,0
133994.69057775676,2,1,2,47,-1,-1,-1,-1,-1,-1,-352,-779,588,29,-70,115,-595,799,701,451,-72,1344,0
113489.44043572135,2,3,3,60,1,-1,-1,-1,0,0,15006,1121,17265,4882,-5649,25056,102,413,26912,11585,1285,3501,0
105731.26986346522,1,3,1,48,0,0,0,0,0,0,29219,9470,14141,9446,10941,7553,2156,531,3518,641,1558,1141,0
134722.6707230963,2,2,2,31,0,0,0,0,0,0,40279,160685,112862,151200,120730,107027,4185,5065,4816,5936,5579,9421,0
123153.28034104577,1,3,3,49,0,0,0,0,0,0,50982,26320,72890,59213,31762,119730,570,3789,578,3294,2909,1233,0
333036.5455287831,2,3,1,29,0,0,0,0,0,0,152397,170701,165142,91473,114758,91715,5742,5110,2474,1915,12751,132204,0
69892.92507307908,2,1,2,32,0,0,0,0,0,0,15773,24553,43217,22654,7909,18444,4927,8470,384,2021,775,2890,0
148744.32309748454,2,1,2,44,-1,-1,-1,-1,-1,-1,2364,1194,591,1188,1579,216,906,-70,-94,352,910,1566,0
495191.1049325727,2,3,1,29,0,0,0,0,0,0,156375,270870,117900,239200,82948,110202,3221,4800,6148,13131,6322,5028,0
119305.37727792081,2,1,2,25,-1,-1,0,0,0,0,872,18461,753,1480,-213,6195,878,2767,556,74,-137,2238,0
17147.575665305747,1,1,2,23,1,3,2,0,0,0,14339,604,8896,8055,14533,-452,-672,-169,372,41,133,185,0
110575.6360934684,1,1,3,35,1,2,2,2,2,0,74683,68940,62929,68230,65743,31175,-765,1879,9435,150,2069,420,0
111740.9186226369,2,1,2,44,0,0,0,0,0,0,374277,170266,93649,206604,14936,79370,13987,24622,12132,6263,5582,376,0
129057.58126722122,1,3,1,32,0,0,0,0,0,0,53038,142009,113252,90703,132578,141410,4383,4112,7230,4094,9568,4653,0
158442.55957971993,2,3,2,43,-1,-1,-1,-1,0,0,-65,388,1354,4300,44982,-1706,1129,1280,4386,1764,3529,2484,0
172130.8004786786,1,3,1,41,1,2,2,0,2,0,16785,17519,28679,28798,27904,35944,17203,2471,8389,412,7666,-278,1
160685.81680572557,1,3,1,48,2,2,2,0,0,2,51154,76025,91591,37719,44208,36767,3819,50,2455,352,670,-44,1
106096.32478430748,2,2,2,24,3,2,0,0,0,0,551,21356,15315,18193,28126,15213,1688,-48,573,99,1401,598,1
