LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
110163.92248297419,2,2,2,26,0,0,0,0,0,0,31846,36192,26862,56468,6792,38530,1145,1334,1942,936,281,99,0
165932.11127434685,2,1,2,28,0,0,0,0,0,0,218411,260485,158937,273167,101581,186487,12096,9285,12743,7086,8031,16146,0
96475.37921892175,2,2,2,28,0,0,0,0,0,-1,28432,46130,37881,41058,2502,6771,1455,1645,3281,274,6928,218,0
260512.8839705696,2,2,2,35,0,0,0,0,0,0,202350,234238,253463,540670,242234,203588,9051,22290,1259,6065,9712,6992,0
161021.40282895003,2,1,2,33,0,0,0,0,0,0,71122,60663,60947,37177,39944,72749,1814,1728,1357,883,-252,123,0
478432.4466579576,2,2,1,41,0,0,0,0,0,0,155706,42787,60189,105989,57518,130823,2355,10355,2013,3918,3525,2440,0
328078.5260544592,2,2,1,36,-1,-1,-1,-1,-1,-1,1794,33092,37336,6208,6546,11690,19583,38151,9760,33040,5406,26745,0
285190.0787386939,2,1,2,24,0,0,0,0,0,0,90409,338485,108874,68518,46573,79834,4524,44285,3487,6340,3545,2818,0
294716.8267556112,1,2,2,40,0,0,0,0,0,0,121771,198034,254677,351455,111211,253657,18791,35439,799,2394,2453,1949,1
308215.8283927466,2,2,1,39,0,0,0,0,-1,-1,148942,6668,75910,6766,2361,23575,22498,4053,9509,4303,14029,388,0
135320.233619857,2,2,1,30,0,0,0,0,0,0,262554,196109,333531,294356,142242,172876,6022,14477,10164,8719,6319,7515,1
80392.90980796743,1,3,1,45,2,0,0,0,0,2,193408,108325,51379,135666,83206,26359,5264,5456,-149,6448,-168,5439,1
414894.8121733095,2,1,2,31,-1,-2,2,0,0,0,187854,12942,110022,204848,14318,37032,26169,10777,374,5955,-25,-49,0
51679.78889860593,1,1,2,39,3,4,2,2,2,2,17145,19536,1213,27758,9006,34876,2836,-941,-409,123,-66,436,1
393604.6391575175,2,2,2,28,-2,-2,-2,-2,-2,-2,-2190,7470,231,1277,118,461,3919,381,801,60,304,-68,0
41814.226257054135,1,2,2,49,0,0,0,0,0,0,43097,17819,9146,24406,2095,31502,2152,1750,1066,515,1008,581,1
115599.58725167558,2,2,3,27,0,0,0,0,0,0,81498,12675,71796,49317,84939,84297,4736,2399,2033,3143,6323,2097,0
89842.50533717751,1,2,2,26,2,-1,0,0,0,0,9301,6969,10490,10731,17032,57130,1290,2796,310,5174,2141,2839,1
56729.93149202777,1,3,1,43,0,0,0,0,0,0,55067,29277,30511,22572,16245,18212,2386,1377,491,684,134,82,0
112341.11883746389,2,1,1,27,0,0,0,0,0,0,46185,44304,21314,41390,46260,57416,2043,4679,99044,2156,1985,2160,0
65365.14195727108,1,1,2,27,0,0,0,0,0,0,39737,42286,63104,59097,32706,69164,2054,4284,137076,3101,735,2782,0
102283.51772992563,1,3,1,24,0,0,0,0,0,0,56271,26852,26682,44453,69952,30128,3306,2689,3092,1679,-176,2570,0
45932.37068525704,1,2,1,40,0,0,0,0,0,0,38553,44621,26788,52214,42978,60699,3515,1671,1714,6970,2714,2492,0
509706.42245373194,2,1,3,29,-2,-2,-2,-2,-2,-2,3837,249,5027,36662,568,9658,388,15586,70273,657,2964,44595,0
172455.23792651188,2,2,1,32,0,0,0,0,0,0,60531,46825,86698,68306,46632,64202,4176,8978,1035,3950,2637,2395,0
495121.344031161,2,2,1,37,-1,-1,-1,-1,-1,-1,3580,8826,5017,11914,1570,9240,9051,4666,12844,9735,6372,16007,1
94651.76396370452,2,2,1,37,0,0,0,0,0,0,20435,20502,12694,20840,7393,33941,2623,558,622,1356,2528,3753,1
73185.55302023144,2,2,2,44,0,0,0,0,0,0,171685,97708,91512,158100,79298,55362,4676,4189,1169,1750,-78,4445,0
95518.80837372309,2,1,2,37,0,0,0,0,0,0,71739,121687,96173,67081,83309,81790,5445,2420,314,2134,3078,5278,0
81886.94414904765,1,1,2,28,0,0,0,0,0,0,35124,31724,47691,40442,2297,46050,3051,2061,1696,3748,511,1457,0
173880.80092498448,2,2,1,38,-1,0,-1,-1,-1,-1,8552,12164,-3221,135530,5949,152663,15909,9141,9294,10638,5019,3965,0
215690.3781606609,2,2,1,46,-1,-1,-1,-2,-1,-1,2509,2233,3290,781,81,2222,1868,4995,9772,1484,72,3834,1
119207.9239655422,2,2,2,48,2,0,0,0,0,0,7465,6473,17062,10686,13324,33069,1848,312,-287,1551,24,3418,1
88777.59091328255,2,1,2,26,-1,-1,-1,0,0,-1,-230,2148,1215,5032,524,1221,1866,237,3404,-11,5088,365,1
71435.79671874594,2,2,2,39,0,0,0,0,0,0,41468,38130,27784,54498,23168,65776,1876,3827,1750,3771,2241,3035,0
114502.602410797,2,2,2,44,1,3,0,0,0,0,79804,17802,6862,64400,3990,9080,512,629,2084,389,209,497,0
50172.49057394888,2,2,0,41,0,0,0,2,2,0,17928,15328,8975,33532,32969,65748,2850,-822,932,758,1774,2184,1
529272.061332976,2,5,2,27,-2,-2,-2,-2,-2,-2,-2368,8762,7661,16908,10797,20222,9355,1786,9964,7679,5464,14815,0
112901.04454897429,1,1,1,27,0,0,0,0,0,0,47102,5812,5264,9219,16875,16690,2043,879,-76,843,2841,1779,0
40336.738013912654,1,3,1,41,0,0,0,4,3,-2,24106,24038,19426,28349,2098,20208,1916,-453,2262,117,189,1508,1
204930.27495063073,2,2,2,47,-1,-1,-1,-1,-1,-1,631,931,1250,1098,-187,867,7962,1200,983,460,620,-185,0
549311.0954109316,2,2,2,35,-2,-2,-2,-2,0,-2,9553,8251,4246,22978,250,14612,301,1546,3479,1891,159,280,1
522305.090705866,2,1,3,35,-2,-2,-2,-1,-1,-1,2855,-264,1004,5098,11159,9049,6894,858,19476,3979,6493,10429,0
177475.01219679235,1,2,2,37,2,2,2,2,0,2,134947,234317,141518,366389,213796,163275,13912,7159,842,5593,13071,2769,1
50849.786001532004,1,2,1,46,0,0,0,0,0,0,16551,12864,2329,696,9960,5869,1467,1129,2573,884,2610,1594,1
190386.89243895287,1,2,1,45,2,2,3,2,0,2,85553,92087,118454,160309,45631,94992,4741,4858,391,6180,79,1283,1
29323.055980726265,2,2,2,46,1,0,0,0,0,0,13199,10115,15463,5557,21241,3949,2196,-569,1121,405,1012,409,1
102696.61909292359,2,2,1,36,1,-1,0,0,0,0,2839,1024,-156,10603,28,202,471,381,281,-7,109,161,0
546762.6290559486,1,1,1,33,1,0,-1,0,0,0,31507,38172,40544,39687,22744,41932,16548,1595,18453,1577,5544,171455,0
101472.32608372322,2,1,2,31,0,0,0,0,0,0,80135,129405,101390,73703,46512,48295,5899,1833,3218,4635,3002,2761,0
41093.14951531371,2,1,2,29,1,-1,5,0,0,0,18151,13339,1969,21512,2932,17574,498,451,1271,77,279,315,1
360160.63457043574,2,2,2,41,0,0,0,0,0,0,28458,52543,82698,30848,26395,64783,3551,9151,3133,8045,2196,2191,0
209419.7076234709,2,2,2,40,2,2,2,0,0,3,374031,438841,451870,404049,175954,538622,8254,21312,11783,10727,3993,14102,1
355363.88869817805,2,2,2,36,-1,-1,-1,-1,-1,-1,-1199,32431,10938,39015,13063,47340,265,7680,182839,2137,600,21653,0
167148.69843619852,2,2,1,31,2,0,0,0,0,0,122725,133029,128467,133197,146796,71326,5330,6206,6798,2295,6364,1658,1
67573.7537292166,2,2,1,40,0,0,0,3,2,2,51633,19148,64585,25828,698,21288,5564,2495,2633,-63,149,1813,1
538582.9080828333,1,2,3,43,-2,-2,-2,-2,-2,-2,-1818,-256,-1073,1214,113,-417,97,-374,1758,471,174,29,0
512885.65347110154,2,3,1,34,-1,-1,-1,-1,-1,-1,3741,10719,10816,3702,739,15212,8125,19,2865,3240,2480,82,0
454465.66639912117,2,3,1,48,0,0,0,0,0,0,24636,66792,94356,11672,68363,29593,20929,2764,2116,2547,97709,213345,0
108258.73932955613,1,3,3,28,1,2,-1,-1,-1,0,1971,331,-580,1587,998,31602,42,894,1999,1532,257,379,1
63368.41391428876,1,3,1,43,0,0,0,3,2,0,24386,16247,66631,31475,29224,44831,1402,633,234,667,7015,7784,0
149601.9622877405,2,2,1,46,0,0,0,0,0,0,188689,129970,197970,50572,159967,78236,5104,4741,1181,7794,2654,98204,1
89733.10476528863,1,6,1,46,0,0,0,0,0,0,78111,38849,16583,27382,46945,59938,18462,982,6721,2325,3612,744,0
133654.02579768526,1,1,3,43,1,2,2,4,2,3,20708,1077,719,2237,-215,30276,279,172,718,241,196,449,0
208977.247150655,2,1,2,35,2,0,0,0,0,0,146557,316359,131157,317804,102599,147574,33128,47247,14499,6955,14338,20461,0
197592.20674654667,2,2,1,34,2,0,0,0,0,0,178301,281040,165797,242542,136945,218966,9683,5419,8997,4870,2805,5074,0
225170.02143906045,1,3,1,49,-2,-2,-2,-2,-2,-2,-384,1184,257,-227,396,-511,375,515,107,1866,153,127,0
153697.57520192245,2,2,1,47,0,0,0,0,0,0,382938,403268,365580,305279,350621,238351,10079,31621,8408,19129,550,5840,0
545826.6037950655,1,2,1,55,-2,-2,-2,-2,-2,-2,-1600,102,1075,1230,711,1211,212,-159,718,343,132,6878,1
181059.18824246037,2,2,1,46,0,0,0,0,-1,-1,5057,17520,14929,132455,21370,18274,8579,10136,11514,11245,3099,7622,0
519438.3882048042,2,2,2,32,-2,-2,-2,-2,-2,-2,198,-1747,17,-322,-170,-1633,-805,-143,-135,1594,46,38,0
117019.05272153739,2,1,2,25,1,0,0,0,0,0,19301,13016,18810,-4075,17373,12754,1490,-403,6109,948,3495,2120,1
244474.56866399402,2,2,1,41,0,0,0,0,0,0,487611,362717,325312,517389,277387,254904,12178,26001,10461,6058,14324,11501,0
107354.8624480611,2,2,2,35,0,0,-1,-1,-1,-1,19585,-2614,2300,82432,2692,1096,29230,29024,4128,3465,950,34045,0
500498.0333799772,2,1,2,28,-2,-2,-1,0,0,0,66808,59132,102177,46625,96669,71483,160500,9262,147647,11013,9943,16449,0
272828.1502482725,2,2,1,29,-2,-1,-2,-1,-1,-2,1701,944,853,-1503,354,-115,-2,269,553,310,-54,-215,0
60677.59565275232,1,2,1,46,0,0,0,0,0,0,41569,63270,19995,255402,42988,61643,3782,8323,682,3028,1677,8649,1
229498.60958255993,1,1,2,41,1,2,2,2,2,2,34537,12631,10946,55075,29571,77137,162,-345,-426,677,152,8459,1
175541.04501124684,2,2,1,46,0,0,0,0,0,0,155307,137284,300803,30441,38210,27081,24753,942,1140,2610,1140,70765,0
102065.77535579959,2,2,1,39,0,0,0,0,0,0,56140,26682,24224,47139,48513,15964,4552,1606,4439,762,4733,1056,0
217498.62995491107,2,2,2,28,-1,-1,-1,-1,-1,-1,-11,863,-96,3240,651,558,121,459,3980,470,5561,6342,0
550125.881486316,1,2,2,37,1,-2,-2,-2,0,0,13650,-515,-22,920,8769,11174,-703,51,979,606,400,6471,0
62734.944551162014,2,2,2,45,0,0,0,0,0,0,37429,79205,22550,57655,1417,62431,4038,1079,1367,1807,5260,3161,0
77928.10827047146,2,2,1,32,0,0,0,0,0,0,104311,102726,145313,62621,186468,61135,464,7920,1562,7206,2802,3781,0
116840.9697978716,2,2,1,22,3,2,6,0,-1,2,28261,13222,17807,15429,812,158,1593,1175,2415,59,285,-60,1
40980.76867599728,1,1,1,31,0,0,0,0,0,0,35784,16368,37947,38164,22719,151965,1026,1798,539,7021,264,473,0
322615.8763886286,2,2,2,23,-1,-1,-1,-1,-1,-1,-37,1173,1853,4548,7295,15244,1406,964,7664,2864,1864,10720,0
292848.38046215905,2,2,1,38,-1,0,-1,0,0,0,15036,145,73814,11990,24055,64526,89727,4068,11584,5804,2379,6237,0
40067.25541788951,1,2,2,44,1,3,2,2,2,0,27880,12751,10520,30055,26242,16142,2133,-67,586,339,1520,2791,1
57992.08103219887,2,2,1,46,0,0,0,0,0,2,43744,61574,88015,40237,22034,56478,1872,2017,-224,4021,59,1969,0
211190.88762328343,2,2,1,49,2,3,4,2,2,3,20242,21065,13493,11948,212,517,2863,-239,-130,509,-31,-341,1
171002.9982387454,2,2,2,29,0,0,0,0,0,0,194929,98076,144469,163374,156027,200296,5577,11221,7673,6290,2404,9622,0
98708.72411767562,2,1,3,27,1,-1,-1,-1,0,0,-159,815,-147,1572,1000,753,185,-265,-115,164,196,-23,0
576657.1240316107,1,2,2,42,-2,-2,-2,-2,-2,-2,-682,388,38,999,456,217,64,-311,712,-93,183,-15,1
306486.0725843232,2,2,1,35,0,0,0,0,0,0,374355,333771,364425,734501,170452,37004,13621,15835,8081,6767,1744,5961,0
522869.1416671761,1,3,2,39,-2,-2,-2,-2,-2,-2,112098,834,1401,-127,91,2184,1790,-185,2979,514,6,228,1
128441.54292101852,1,1,3,46,2,2,2,2,2,0,44764,114079,30665,53429,184519,64134,1274,2919,3047,4338,2924,2571,1
117857.24654677659,1,1,2,22,1,2,2,2,0,0,17451,11021,16992,13227,5465,24540,1839,-535,486,120,1241,15086,1
111805.28546490724,1,1,3,50,2,2,0,2,2,2,9773,10404,38442,31309,22194,45253,2034,1663,476,1911,1604,836,1
59686.06245454489,2,2,1,45,0,0,0,0,0,0,46876,55505,51259,33848,36098,33128,4830,1793,794,895,-109,1879,0
94591.45495211773,2,2,2,25,0,0,0,0,0,0,25666,32379,22970,3855,10552,25245,2461,4328,1759,2185,1229,2015,0
129067.72345288124,2,1,2,44,0,0,0,2,2,0,44909,30124,67286,48138,71249,26351,2841,1725,-168,2952,6330,2003,0
235437.03143618803,1,2,1,56,2,2,2,2,2,0,187127,215515,152086,326122,200447,149742,7594,8686,8885,6940,4858,9431,1
59666.16430987122,2,2,2,23,0,0,0,0,0,0,29819,31610,29609,48327,13231,43354,985,2429,1410,3267,747,2448,0
96366.59507835693,2,1,2,46,2,0,0,0,0,0,45978,70054,42586,46634,14995,61362,2920,1676,471,2604,1909,2386,1
68459.59522780331,2,2,1,37,-1,0,-1,-1,-1,-1,19238,14791,20315,48723,501,12244,4035,8692,6038,5382,4492,392,1
76990.78891305054,2,2,1,42,-1,-1,-1,-1,-1,-1,21,689,5705,5767,715,59701,1357,8365,6844,10754,2579,434,0
151549.2998817549,2,2,3,39,-1,-1,-1,-1,-1,-1,-352,1890,1284,6296,4825,559,1621,1103,1315,1962,2766,2645,0
121780.06271762763,1,1,2,25,1,2,2,2,2,3,2792,42747,2251,10549,81455,29103,1553,65,422,2090,1344,1654,1
43098.97399724685,2,2,1,39,0,0,0,0,0,0,57336,148541,54341,33477,228564,34218,10402,339,1252,7378,730,803,0
187447.24469128056,2,1,2,34,0,0,-2,-2,-2,-2,35342,51151,18783,36384,24537,45343,22371,4362,2099,2806,19949,24028,0
179530.80550592474,2,2,2,28,0,0,0,0,0,0,235769,397262,285381,252447,191897,199844,12429,9107,7882,8809,12221,18401,0
156442.58558813942,2,2,1,41,0,0,0,0,0,2,48642,77807,63943,12738,10502,22760,3727,2005,545,2599,221,6973,0
52194.51455333534,2,1,2,37,0,0,0,0,-1,-2,45172,19737,8569,-782,6940,9347,1823,370,1137,3093,535,138867,0
154044.81212720944,2,2,1,28,0,0,-2,-2,-2,-2,-1344,-555,11,-195,26,-74,5357,-78,166,-24,-25,-107,0
162273.72557679898,2,2,1,38,-2,-2,-2,-2,-1,-2,-1803,136940,98950,68862,103893,18217,39776,9436,4633,5663,3552,8652,0
327878.1190209727,2,1,2,27,0,0,0,0,0,0,66039,136898,31507,40031,15107,47866,4161,5322,3183,8423,5827,12223,0
90204.57213768119,2,1,1,29,-1,-1,-1,0,0,0,8685,3186,73634,125524,4758,5738,3555,1554,2658,1738,1625,2894,0
100448.81559317102,2,1,2,38,0,0,0,0,0,0,49604,140877,36274,17950,5624,31534,-431,4826,650,6185,-55,862,0
79358.63826622094,2,2,1,30,0,0,0,0,0,0,115849,127231,170948,110526,39033,64979,6539,8112,5724,516,3677,16461,0
98040.61559702172,2,1,2,35,-1,-1,-1,0,-1,3,-1421,1186,2487,1723,282,1022,6328,-424,706,335,27,-144,1
127643.60721297217,1,1,2,45,0,0,0,0,0,0,55563,41224,29614,31839,14525,43973,1477,777,1371,592,775,1049,1
509729.74773626035,2,1,3,27,-2,-2,-2,-2,-2,-2,-37,13182,359,1280,1602,935,3655,-29,4742,1743,2092,64824,0
84675.09590715053,2,2,1,41,0,0,0,0,0,0,168937,227898,72824,91580,78913,90061,7628,3905,5247,4170,5125,6454,0
56973.931548079374,1,2,1,44,0,0,0,0,0,0,43316,46324,6315,13681,31916,50362,2733,-468,3027,1291,498,1424,0
512473.724827633,2,2,1,25,-2,-2,-2,-2,-2,-2,165,1038,586,-14,1218,50,624,810,6627,1135,778,289,0
183012.99229817075,2,2,1,39,0,0,0,0,0,0,84366,118876,71408,56170,48705,67047,6634,6627,6923,2190,3907,3668,0
226005.65640861986,1,2,1,42,2,2,2,2,2,2,39974,49096,37682,50811,39047,66322,971,3482,2037,2714,2752,3050,1
391093.9906303907,2,1,2,37,-2,-2,-1,-1,0,-2,-54,259203,15753,285912,7598,15869,8467,1831,17393,7629,12561,7458,0
214951.16141868624,2,2,1,49,0,0,2,2,0,2,146329,126729,136838,67699,113142,141096,5134,6958,254,6618,1227,484,0
126332.75445536748,1,3,2,42,1,0,0,0,0,0,35975,67148,39296,45060,15144,32081,3461,1628,1474,5257,2076,3402,0
37647.79796078193,1,1,1,34,-1,2,-1,0,0,0,42353,1703,40903,18492,23380,27866,480,980,900,593,-47,224,0
533140.6126535872,1,1,1,47,3,-2,-2,-2,-2,-2,2348,636,1074,1564,107,554,799,-297,2446,-114,176,225,1
180291.62063521723,1,2,1,43,0,0,0,0,0,0,33730,80458,65868,7898,33579,15098,1717,4357,6162,7666,1986,2644,1
146591.23522631248,2,2,2,38,0,0,-1,-1,-1,-1,30462,35629,43251,3112,382,648,2587,8249,2915,1633,217,287,0
298644.5895505447,2,2,1,44,0,0,0,0,0,0,422970,363325,596144,678064,375191,390825,16834,13704,8282,7823,3988,8368,0
333812.2498048358,2,2,2,39,-2,0,0,0,0,-2,34874,11726,28016,20978,25300,37651,22023,32884,2872,3911,-52,26151,0
302862.4203844838,2,1,2,26,0,0,0,0,0,0,60464,287103,199634,73180,282898,62553,10000,1680,1047,1564,8655,-787,0
538847.6380444078,1,1,2,38,-2,-2,-2,-2,2,0,151873,1947,66567,514055,22702,788,589,121,4525,156,3782,663,0
71433.65875016234,2,2,2,27,0,0,0,0,0,0,65191,29662,58677,50552,7895,35382,2215,2561,2300,3233,2095,-193,0
256011.6594170029,2,2,1,40,0,0,0,0,0,0,189675,201852,131527,8809,107774,14632,4250,3205,6160,3672,3610,3237,0
40414.08930306039,2,1,2,22,1,2,0,0,0,0,-758,31898,43478,5354,11384,9177,1189,1659,2466,6445,3242,481,0
171112.31973505556,2,2,1,22,-2,-2,5,-2,-1,-2,3030,-21,277,-791,208,322,397,36,273,1356,-277,-289,1
67709.13716692386,2,2,1,40,0,0,0,0,0,0,47379,117902,113135,63988,105825,42581,4700,3727,1729,3702,5031,70634,0
152737.7887147696,2,2,1,46,0,0,0,0,0,0,245801,232255,211399,373884,54493,241105,7481,10776,10933,6017,6460,10056,0
53422.761774306884,2,2,1,40,0,0,0,0,0,-1,37111,2917,33790,152,1270,44139,2797,1217,1779,1631,185,398,0
426924.3882402424,2,1,2,35,2,0,0,0,0,0,33142,31768,77411,48766,44779,106382,1328,3917,1325,258,1749,5372,1
508850.3039197442,2,2,1,25,1,-1,-1,-1,-1,-1,1486,810,-638,4429,1061,1356,1037,-312,3301,-125,3921,379,0
132530.1980462627,2,2,1,40,0,0,0,0,0,0,47245,79355,49637,52031,57140,74519,2482,10954,5378,5887,2747,1498,0
174053.96187719906,2,2,1,24,-2,-2,-1,-1,0,0,-504,11349,71972,58278,98951,122929,9230,125413,7093,4979,5747,40267,0
488721.48875715875,2,2,1,47,-1,-2,-1,-1,0,0,2273,1926,46924,31998,50721,1394,176,8361,4914,3862,5064,15914,0
113786.87133053511,2,2,1,41,0,0,0,0,0,0,76315,158884,143907,99834,100171,128848,5819,6744,740,6278,2736,2411,0
69698.7962821666,1,3,1,44,0,0,0,0,0,0,58929,134146,41379,58113,48002,36279,2779,18473,3082,1163,3676,2926,0
160565.38724566315,2,2,2,37,0,0,0,0,0,0,295772,247985,200542,325715,99722,167552,7055,39969,8154,7920,9041,4708,0
39512.52943948466,1,3,1,41,1,2,0,0,0,0,24803,12614,13463,15646,1808,-4305,2898,625,2905,214,3083,394,0
512072.775344899,2,2,2,28,-2,-2,-2,-2,-2,-2,-34,8992,1713,360,1687,1866,1656,215,813,3479,461,116,0
62891.57252771538,1,2,1,43,0,0,0,0,0,-2,44375,14010,26774,20202,2361,12477,1696,2164,507,623,35,374,0
58346.82093596251,2,2,2,41,0,0,0,0,0,0,41745,14319,4260,13363,8375,27374,4442,1598,2325,538,290,3112,1
80868.42595281373,2,1,0,37,0,0,0,0,0,0,61777,156201,134569,73272,90833,216881,4773,2053,566,5929,2792,2738,0
516669.5916732317,2,1,2,29,-1,-1,-1,-1,-1,-2,583,197,995,-1914,706,571,-642,-100,-54,405,145,24,0
195896.25499279218,1,1,2,30,0,0,0,0,0,0,120172,201563,128745,201771,103591,102108,6707,7556,5670,3577,3317,5642,0
262044.6826444846,2,2,1,44,0,0,0,0,0,0,313069,261520,689354,646856,380713,350310,34253,20271,15236,21282,8199,4378,0
43023.904761261154,2,1,2,26,0,0,0,3,2,2,28157,20246,13353,21595,1668,18243,11239,33,767,6,23,0,0
435519.89203256776,2,2,2,34,0,0,0,0,0,0,269660,186227,256935,188297,133007,115728,7494,8957,7478,5371,5724,3403,0
61188.55447573671,2,1,2,28,0,0,0,0,0,0,42037,9415,26345,19420,26328,35680,2049,2072,291,3053,2445,-56,0
312434.74247931497,2,2,1,29,0,-1,-1,-1,-1,-1,41058,33140,10356,135096,9791,278123,20390,6830,21345,6754,27579,21621,0
249405.46047314705,2,1,2,33,0,0,0,0,0,0,489356,358851,272214,365185,504971,67044,17401,23124,12558,10426,18654,150000,0
72834.21825355054,2,2,2,23,0,0,0,0,0,0,46444,27251,50384,68053,-5691,10154,5542,1993,2038,1186,10424,638,0
103978.36456740212,1,3,1,44,0,0,0,0,0,0,59191,116875,35676,40813,76656,82396,4081,2368,1126,6603,3042,2307,0
374424.25425243925,2,2,2,27,-1,-1,-1,-1,-1,-1,38937,15081,827,1594,3863,4598,8233,46492,1449,4403,2271,-336,0
101760.09292451188,2,2,1,42,0,0,0,0,0,0,54085,37282,22650,31773,17578,35288,2610,1643,639,808,2804,1162,0
107403.12909883822,1,3,3,48,1,2,0,0,0,0,39187,2488,1443,27480,16717,17047,465,643,1803,831,469,1182,1
530341.3404577848,2,1,2,35,-2,-2,-2,-2,-2,-2,2909,19695,3259,23084,31712,2031,560,67215,6809,121562,37,1654,1
121327.20419891634,2,2,2,29,3,0,0,0,0,0,37427,36429,65130,44390,53195,46920,1723,3792,120572,3306,1382,984,0
90753.89816157527,1,4,2,44,0,0,0,0,-1,0,51310,64777,7964,20864,14051,15849,12882,614,2836,4507,6516,2534,0
530839.4778126789,2,2,2,56,-2,-2,-2,-2,-1,-2,492,2734,1868,1573,19743,84233,157,917,135533,9926,3047,23162,1
340891.8910179684,2,2,1,35,-2,0,-2,-2,-2,-2,27401,-195,11253,-1092,6320,17621,3034,1323,570,4393,78,194,0
43008.7488271262,1,1,2,43,0,0,0,0,0,0,43595,29672,24671,49948,5490,50224,5238,2001,857,17803,1878,34053,0
245041.35020168993,2,2,1,36,0,0,0,0,0,0,155685,205622,191301,50903,150430,74226,4240,1777,164360,3986,2183,2355,0
510864.61523057835,2,1,3,27,1,-1,-1,-1,-1,-1,1111,1007,-214,4169,1652,1038,535,-127,2672,633,1839,3291,0
322932.8482912229,2,2,1,31,-1,-1,-1,0,0,0,154528,222398,271042,254136,307254,392947,11663,9680,12013,9359,7198,1060,0
37869.029447348315,1,2,3,49,0,0,0,0,0,0,47559,16822,34545,33073,35269,589,866,2202,1752,771,1100,-238,1
247302.90488667518,1,2,1,50,2,2,2,2,2,2,219439,196741,126775,172097,215647,165305,-137,11330,467,5258,3750,12011,1
250206.474145944,2,2,2,33,0,0,0,0,0,0,212509,311287,320692,185905,308630,18938,17118,9052,14806,6954,9662,81103,0
103675.9064094665,2,1,2,34,-1,-1,-1,-1,0,-1,517,1695,33328,69248,1741,907,3236,7621,3228,123,1994,584,0
84608.57227145233,2,1,2,34,0,0,0,0,0,0,62658,23970,47401,49903,26476,58407,3799,1369,1355,2993,2739,2782,0
66463.33123745144,2,1,2,29,0,0,0,0,0,0,103766,85801,131832,70159,80021,129818,63,4237,6431,3681,4836,13799,0
106277.87191063266,2,2,2,33,1,0,0,0,0,0,46925,56515,29404,48217,29759,52618,2683,2289,3855,2481,2120,1374,0
128336.90667554256,2,1,2,38,0,0,0,0,0,-1,36510,168778,25739,73741,138248,1932,4171,4197,6150,4156,27860,13054,0
114670.53464689595,2,3,1,30,0,0,0,0,0,0,99708,59750,63998,37010,29627,71503,3465,667,578,3188,2251,269,0
180234.79972227375,2,1,2,36,0,0,0,0,0,0,74526,91289,104669,83640,122075,78684,48054,34749,104274,3085,7026,-165,0
110320.61328558993,1,2,2,52,-1,-1,-1,-1,0,3,1963,1193,1665,2663,1736,1082,213,-156,487,-68,60,214,1
113550.6725651203,2,2,2,32,3,0,0,0,0,-2,42223,21186,8799,31660,1106,21288,13061,317,1118,152,3441,265,0
97798.27192839628,2,2,2,27,0,0,0,0,0,0,21268,42895,60788,36591,40338,40841,2465,1416,2195,6282,2503,2300,0
142611.63231073302,1,2,1,45,0,0,0,0,0,0,180160,359642,530304,468864,162511,297187,7937,10919,10308,9889,19520,8880,1
180004.00157440026,2,2,1,46,0,0,0,0,0,0,101423,329966,190828,223708,183243,74243,16670,12129,14453,7522,10916,11094,0
488579.4127074942,2,2,1,33,-1,-1,-1,-1,-1,-1,7223,-4493,-524,85714,2302,-1203,7854,20534,6077,15572,5341,24586,0
508859.47173631884,2,1,1,40,1,-1,-1,-1,-1,-1,-110,10896,-533,1607,13018,471,7489,260,1434,480,619,29261,0
33167.99775037651,2,2,1,26,0,0,0,0,0,0,3131,7696,2,19390,8942,7735,1098,49,814,1121,1131,387,0
325956.7758153839,1,1,2,42,0,0,0,0,0,0,239385,413702,435178,420282,160480,224378,30652,22691,17934,5906,15761,6403,0
158553.74482891773,2,2,2,54,1,0,0,-1,0,0,544,36137,760,29699,-793,23,7860,632,4180,-64,4064,171,1
533585.6848699728,2,1,2,29,-2,-2,-2,-2,-2,-2,-107,-45,-1283,-322,530,-346,90,-366,8,-114,103,452,0
60000.84218046409,2,2,1,36,-1,0,0,0,-1,-1,18925,4137,8269,15384,7531,15669,3170,3519,498,5496,1328,2433,1
484476.7844503207,2,1,1,37,-1,-1,-1,-1,-1,-1,29856,6397,13276,208058,24942,33995,14178,31978,20108,13863,9168,13818,0
500286.0231939581,2,2,2,36,-1,-1,-1,-1,-1,-1,2089,3333,3903,3443,4512,6082,595,7278,7687,131378,1430,3655,0
120124.00486562931,1,1,2,43,1,2,5,2,3,-2,3877,1823,526,1208,1350,35628,488,447,513,289,-26,-250,1
62714.389558546565,2,2,1,31,0,0,0,0,0,0,80498,98212,122438,352569,91299,21035,345,11094,7035,3913,5599,4556,0
218064.18095081137,2,1,2,37,2,-2,2,4,3,4,2456,177374,1110,609,631,2494,4245,-1282,514,-175,-50,1648,1
220515.37248854537,1,2,1,56,2,2,2,2,2,2,42169,138325,79034,35708,93227,68734,1393,2119,-369,3359,-229,24,1
